Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data
2,M02T04,Terrestre,225,J,TW3500_225_J,1584,11,6,17,2,97,51,51,30,51,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,6,8,5,5,,,,,5,66.2646875,,,Carazal,,FOM,,,
2,M02T04,Terrestre,25,M,TW3500_25_M,1584,19,21,25,17,145,14,25,22,36,0,0,0,0,0,0,0,0,0,0,5,0,100,100,95,100,9,7,5,7.5,,,,,6,24.640625,,,Drymis,,FOM,,,
2,M02T04,Terrestre,75,M,TW3500_75_M,1584,18,6,13,13,140,51,51,36,51,0,0,0,0,0,0,0,0,5,0,1,1,95,100,99,99,8.5,6,7,7,,,,,3,18.24458333,,,Carazal,,FOM,,,
2,M02T04,Terrestre,125,M,TW3500_125_M,1584,37,45,27,20,15,20,20,27,20,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,15,12.5,17,18,,,,,3,37.3221875,,,Carazal,,FOM,,,
2,M02T04,Terrestre,175,M,TW3500_175_M,1584,9,11,6,1,150,29,16,13,30,0,0,0,0,0,0,0,0,65,50,45,60,35,50,55,40,4,0.5,1,2,,,,,7,19.3446875,,,Drymis,,FOM,,,
2,M02T04,Terrestre,225,M,TW3500_225_M,1584,12,5,8,8,75,26,13,40,16,5,5,10,0,0,0,3,0,5,8,6,3,90,87,81,97,8,4,1,1,,,,,8,21.55302083,,,Drymis,,FOM,,,
2,M02T05,Terrestre,25,J,TW4500_25_J,1583,14,10,16,21,25,32,19,21,7,0,0,0,0,0,0,0,0,8,5,0,6,92,95,100,94,2,1.5,1,2.5,,,,,12,15.58083333,,,Drymis,,FOM,,,
2,M02T05,Terrestre,75,J,TW4500_75_J,1583,17,16,17,16,360,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,7.214895833,100,,Xaxim,,FOM,,,
2,M02T05,Terrestre,125,J,TW4500_125_J,1583,8,33,18,13,30,22,15,14,19,0,5,0,5,0,0,0,0,0,2,3,0,100,93,97,95,4.5,6,2.5,4,,,,,9,9.533333333,,,Xaxim,,FOM,,,
2,M02T05,Terrestre,175,J,TW4500_175_J,1583,12,7,10,18,20,21,51,24,35,0,0,0,0,0,0,0,0,0,0,0,5,100,100,100,95,2,3,2,3,12,0,10,50,15,21.01041667,,,Araucaria,,FOM,,,
2,M02T05,Terrestre,225,J,TW4500_225_J,1583,21,24,32,22,20,12,21,30,10,0,10,0,0,0,0,0,2,2,1,5,1,98,89,95,97,4.5,4.6,4,3.5,,,,,14,18.885,,,Drymis,,FOM,,,
2,M02T05,Terrestre,25,M,TW4500_25_M,1583,12,4,13,12,25,51,51,24,32,0,0,0,0,0,0,0,0,20,5,10,5,80,95,90,95,6,7,2,4,,,,,10,12.9253125,,,Carazal,,FOM,,,
2,M02T05,Terrestre,75,M,TW4500_75_M,1583,7,14,4,4,345,51,51,51,51,0,0,0,0,0,0,0,0,5,2,4,1,95,98,96,99,3,7,7,3,40,25,10,20,15,20.53833333,,,Araucaria,,FOM,,,
2,M02T05,Terrestre,125,M,TW4500_125_M,1583,2,5,12,22,45,51,19,51,51,0,0,0,0,0,0,0,0,3,5,5,5,97,95,95,95,2,3,2,4,,,,,11,20.68802083,,,Drymis,,FOM,,,
2,M02T05,Terrestre,175,M,TW4500_175_M,1583,26,26,15,27,15,30.5,11,12,0,0,0,0,100,0,0,0,0,5,5,2,0,95,95,98,0,5,3,5.5,0,,,,,13,17.5175,,,Myrceugenia miersiana,,FOM,,,
2,M02T05,Terrestre,225,M,TW4500_225_M,1583,17,23,17,15,35,18,22,30,21,0,0,0,0,0,0,0,0,2,10,0,1,98,90,100,99,1,1.5,1.5,1.5,,,,,13,46.94125,,,Xaxim,,FOM,,,
2,M02T06,Terrestre,25,J,TL400_25_J,1407,15,18,18,15,85,2,20,31,38,10,0,10,10,0,0,0,0,60,30,70,80,30,70,20,10,2,6,1,1,,,,,9,11.24979167,,1,Xaxim,,FOM,,,
2,M02T06,Terrestre,75,J,TL400_75_J,1407,4,14,8,10,80,51,8,51,17,0,0,0,0,2,2,0,6,20,8,30,25,78,90,70,69,1,0.5,0.5,0.5,3,3,15,20,11,21.419375,,,,,FOM,,,
2,M02T06,Terrestre,125,J,TL400_125_J,1407,32,23,23,38,345,51,51,51,6,0,80,0,10,25,5,80,20,15,15,15,15,60,0,5,55,0.5,0.5,0.2,0.5,,,,,12,21.57895833,,,,,FOM,,,
2,M02T06,Terrestre,175,J,TL400_175_J,1407,28,22,18,17,330,51,51,22,51,0,10,5,10,2,0,0,0,95,85,95,90,3,5,0,0,0,0,0,0,3,10,8,15,17,27.47114583,,,,,FOM,,,
2,M02T06,Terrestre,225,J,TL400_225_J,1407,28,33,40,46,350,26,23,8,51,0,25,25,0,45,5,30,25,50,10,5,50,5,60,40,25,0.2,1,0.5,0.2,,,,,12,20.21229167,,,,,FOM,,,
2,M02T06,Terrestre,25,M,TL400_25_M,1407,36,37,40,32,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,100,100,90,5,6,6,9,,,,,10,67.87572917,,1,Taquaral,,FOM,,,
2,M02T06,Terrestre,75,M,TL400_75_M,1407,37,15,15,37,79,51,35,10,2,0,0,0,0,15,30,50,15,50,10,50,50,35,60,0,35,1,0,2,0.5,,,,,11,31.27489583,,1,,,FOM,,,
2,M02T06,Terrestre,125,M,TL400_125_M,1407,40,27,37,26,10,8,51,51,51,0,0,0,0,25,40,60,20,30,20,15,80,45,40,25,0,0.2,0.2,0.2,0.5,0,0,5,0,11,18.28739583,,,,,FOM,,,
2,M02T06,Terrestre,175,M,TL400_175_M,1407,29,39,27,26,330,51,51,51,8,0,5,0,0,0,0,0,0,80,80,80,70,20,15,20,30,1,0.5,0.5,1,5,0,0,0,14,15.95479167,,,,,FOM,,,
2,M02T06,Terrestre,225,M,TL400_225_M,1407,11,8,12,14,5,6,17,16,15,0,0,0,0,5,5,0,3,90,90,90,90,5,5,10,7,0.5,0.5,1,2,,,,,14,20.13354167,,,,,FOM,,,
2,M02T07,Terrestre,25,J,TL1500_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,75,J,TL1500_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,125,J,TL1500_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,175,J,TL1500_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,225,J,TL1500_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,25,M,TL1500_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,75,M,TL1500_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,125,M,TL1500_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,175,M,TL1500_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T07,Terrestre,225,M,TL1500_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,25,J,TL2500_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,75,J,TL2500_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,125,J,TL2500_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,175,J,TL2500_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,225,J,TL2500_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,25,M,TL2500_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,75,M,TL2500_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,125,M,TL2500_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,175,M,TL2500_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T08,Terrestre,225,M,TL2500_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,25,J,TL3500_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,75,J,TL3500_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,125,J,TL3500_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,175,J,TL3500_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,225,J,TL3500_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,25,M,TL3500_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,75,M,TL3500_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,125,M,TL3500_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,175,M,TL3500_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T09,Terrestre,225,M,TL3500_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,25,J,TL4500_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,75,J,TL4500_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,125,J,TL4500_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,175,J,TL4500_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,225,J,TL4500_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,25,M,TL4500_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,75,M,TL4500_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,125,M,TL4500_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,175,M,TL4500_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02T10,Terrestre,225,M,TL4500_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOM,,,
2,M02R01,Ripária,25,J,_25_J,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,75,J,_75_J,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,125,J,_125_J,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,175,J,_175_J,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,225,J,_225_J,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,25,M,_25_M,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,75,M,_75_M,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,125,M,_125_M,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,175,M,_175_M,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,225,M,_225_M,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,25,C,_25_C,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,75,C,_75_C,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,125,C,_125_C,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,175,C,_175_C,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M02R01,Ripária,225,C,_225_C,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,J,_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,J,_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,J,_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,J,_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,J,_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,M,_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,M,_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,M,_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,M,_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,M,_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,J,_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,J,_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,J,_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,J,_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,J,_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,M,_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,M,_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,M,_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,M,_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,M,_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,J,_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,J,_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,J,_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,J,_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,J,_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,M,_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,M,_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,M,_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,M,_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,M,_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,J,_25_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,J,_75_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,J,_125_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,J,_175_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,J,_225_J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,25,M,_25_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,75,M,_75_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,125,M,_125_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,175,M,_175_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ripária,225,M,_225_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,M03T01,Terrestre,25,J,T01_25_J,500,32,47,49,55,115,51,51,51,51,0,0,0,0,8,40,25,50,5,1,0,8,87,59,75,42,2,2,1,0,,,,,9,16.42395833,,,,,FOD,,,
3,M03T01,Terrestre,75,J,T01_75_J,500,10,24,10,14,190,51,51,51,51,0,0,0,0,0,0,0,50,0,5,10,0,100,95,90,50,5,5,6.5,1,,,,,12,16.0496875,,,,,FOD,,,
3,M03T01,Terrestre,125,J,T01_125_J,500,14,17,17,16,200,51,51,51,51,0,0,0,0,2,15,20,10,5,5,0,5,93,80,80,85,2,1,0.5,5,,,,,12,9.3978125,,,,,FOD,,,
3,M03T01,Terrestre,175,J,T01_175_J,500,2,0,1,1,350,51,51,51,51,0,0,0,0,10,0,5,1,2,1,5,7,88,99,90,92,3,6,2,4,,,,,11,15.2696875,,,,,FOD,,,
3,M03T01,Terrestre,225,J,T01_225_J,500,27,33,35,26,350,51,51,51,51,0,0,0,0,10,2,80,80,5,15,5,1,85,83,15,19,0.5,1,0,0.5,,,,,20,25.71697917,,,,,FOD,,,
3,M03T01,Terrestre,25,M,T01_25_M,500,26,19,16,18,140,51,51,51,51,0,0,0,0,10,0,0,2,0,0,0,0,90,100,100,98,2,6,2,2,,,,,12,11.76427083,,,,,FOD,,,
3,M03T01,Terrestre,75,M,T01_75_M,500,21,18,22,13,185,51,51,51,51,0,0,0,0,1,10,0,10,0,5,5,0,99,85,95,90,0.5,0.5,2,1,,,,,10,12.27416667,,,,,FOD,,,
3,M03T01,Terrestre,125,M,T01_125_M,500,1,4,1,2,248,51,51,51,51,0,0,0,0,0,0,0,0,5,1,4,5,95,99,96,95,4,3,6,6,,,,,18,17.6725,,,,,FOD,,,
3,M03T01,Terrestre,175,M,T01_175_M,500,0,0,5,1,235,51,51,51,51,0,0,0,0,0,0,0,0,2,0.5,0,8,98,99.5,100,92,3.5,4.5,5,9.5,,,,,13,4.3909375,,,,,FOD,,,
3,M03T01,Terrestre,225,M,T01_225_M,500,6,3,9,12,161,51,51,51,51,0,0,0,0,0,0,0,0,5,8,2,2,95,92,98,98,2.5,11,8,8,,,,,18,11.05729167,,,,,FOD,,,
3,M03T02,Terrestre,25,J,T02_25_J,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,75,J,T02_75_J,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,125,J,T02_125_J,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,175,J,T02_175_J,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,225,J,T02_225_J,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,25,M,T02_25_M,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,75,M,T02_75_M,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,125,M,T02_125_M,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,175,M,T02_175_M,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T02,Terrestre,225,M,T02_225_M,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T03,Terrestre,25,J,T03_25_J,600,10,0,1,2,239,51,51,51,51,0,15,0,5,5,1,0,0,2,4,1,0,93,80,99,95,5.1,8,8.5,9,,,,,16,21.15979167,,,,,FOD,,,
3,M03T03,Terrestre,75,J,T03_75_J,600,4,0,6,1,175,51,51,51,51,0,0,0,0,1,0,0,0,1,5,2,8,98,95,98,92,5.5,3.2,7,6,,,,,16,26.81989583,,,,,FOD,,,
3,M03T03,Terrestre,125,J,T03_125_J,600,11,28,2,4,205,51,51,51,51,0,0,10,0,10,40,15,0,2,10,20,0,88,50,55,100,1,1,3,2,,,,,14,13.49458333,,,,,FOD,,,
3,M03T03,Terrestre,175,J,T03_175_J,600,6,2,11,2,185,51,51,51,51,0,0,0,0,5,5,5,0,1,0,0,2,94,95,95,98,7.5,1,5,7,,,,,16,9.728541667,,,,,FOD,,,
3,M03T03,Terrestre,225,J,T03_225_J,600,17,10,20,4,230,20,51,51,25,10,50,0,0,0,0,0,0,0,0,0,0,90,50,100,100,7,5,4.2,4.4,,,,,14,16.1709375,,,,,FOD,,,
3,M03T03,Terrestre,25,M,T03_25_M,600,2,6,6,1,89,51,51,51,51,0,0,0,0,1,1,0,0,1,3,10,5,98,96,90,95,3.5,2.3,5.1,6,,,,,18,25.71416667,,,,,FOD,,,
3,M03T03,Terrestre,75,M,T03_75_M,600,15,8,12,15,96,51,51,51,51,0,0,0,0,0,0,1,0,4,5,4,2,96,95,95,98,6,5.5,6,8,,,,,20,19.8471875,,,,,FOD,,,
3,M03T03,Terrestre,125,M,T03_125_M,600,2,4,2,6,140,51,51,51,51,0,0,0,0,0,0,1,0,0,0,5,0,100,100,94,100,7,9,5,6,,,,,16,18.1115625,,,,,FOD,,,
3,M03T03,Terrestre,175,M,T03_175_M,600,6,7,1,1,245,51,51,51,51,0,0,0,0,1,0,0,0,5,1,5,0,94,99,95,100,3,3,10,3,,,,,16,23.3303125,,,,,FOD,,,
3,M03T03,Terrestre,225,M,T03_225_M,600,1,0,2,2,270,51,51,51,51,0,0,0,0,0,0,0,0,5,5,5,1,95,95,95,99,1,1,4,3,,,,,15,39.15114583,,,,,FOD,,,
3,M03T04,Terrestre,25,J,T04_25_J,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,75,J,T04_75_J,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,125,J,T04_125_J,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,175,J,T04_175_J,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,225,J,T04_225_J,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,25,M,T04_25_M,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,75,M,T04_75_M,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,125,M,T04_125_M,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,175,M,T04_175_M,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T04,Terrestre,225,M,T04_225_M,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T05,Terrestre,25,J,T05_25_J,508,12,19,2,12,95,27,41,26,51,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,10,10.5,5,5.5,,,,,8.5,14.87770833,,,,,FOD,,,
3,M03T05,Terrestre,75,J,T05_75_J,508,7,14,10.1,9.8,69,51,51,51,51,0,0,0,0,0,0,0,0,15,60,40,30,85,40,60,70,NA,NA,NA,NA,,,,,9,37.2234375,,,,,FOD,,,
3,M03T05,Terrestre,125,J,T05_125_J,508,21,28,18,17,115,51,51,51,51,0,0,0,0,2,1,1,0,20,15,15,40,78,84,84,60,4,10,3,5.5,,,,,7.5,14.10770833,,,,,FOD,,,
3,M03T05,Terrestre,175,J,T05_175_J,508,24,7,17,15,165,51,51,25,35,0,0,0,0,1,2,1,0,2,2,5,2,97,96,94,98,2,3.5,4.5,6.4,,,,,10,4.933333333,,,,,FOD,,,
3,M03T05,Terrestre,225,J,T05_225_J,508,30,17,22,28,219,51,51,51,51,0,0,0,0,85,20,50,50,3,2,8,2,12,78,42,48,1,3,4,3,,,,,15,3.7496875,,,,,FOD,,,
3,M03T05,Terrestre,25,M,T05_25_M,508,23,29,17,19,40,51,51,51,51,0,0,0,0,0,0,0,0,5,15,25,10,95,85,75,90,5.5,6,4.5,4.5,,,,,8,16.5259375,,,,,FOD,,,
